shipment_id,vehicle_id,vehicle_type,capacity_kg,product_name,product_type,product_min_temp,product_max_temp,batch_quantity,expiry_date,departure_date,origin,destination,journey_duration_min,shipment_status,overall_compliance,temperature_status,sensor_reliability,custody_evidence_quality,route_reliability,total_readings,missing_readings,offline_readings,avg_temperature_c,obs_min_temp,obs_max_temp,stddev_temperature_c,avg_battery_level,avg_signal_strength,total_events,traffic_delay_events,route_deviation_events,total_delay_minutes,total_handovers,signed_handovers,missing_signatures,signature_rate_pct
SHP0449,V063,Refrigerated Van,500.0,Frozen Paneer,Frozen,-25.0,-18.0,109,2026-08-24,2026-08-02,Madurai,Bengaluru,354.0,Completed,Compliant,Compliant,Valid,Complete,Normal,71,0,0,-20.931,-21.93,-19.98,0.378,84.75,85.06,7,0,0,0,3,3,0,100.0
SHP0450,V059,Refrigerated Truck,2000.0,Fresh Cream,Chilled,2.0,8.0,273,2026-08-05,2026-08-01,Mumbai,Coimbatore,226.0,Completed,Review,Compliant,Valid,Review,Delayed,46,0,0,4.991,4.03,5.94,0.407,83.61,85.33,7,2,0,76,4,3,1,75.0
SHP0451,V061,Refrigerated Van,500.0,Cheese,Chilled,2.0,8.0,288,2026-08-14,2026-08-03,Mumbai,Pune,100.0,Completed,Non-Compliant,Compliant,Review,Review,Normal,21,1,0,4.942,4.24,5.78,0.376,87.51,81.43,6,0,0,0,2,1,1,50.0
SHP0452,V064,Refrigerated Truck,2500.0,Cheese,Chilled,2.0,8.0,96,2026-08-13,2026-08-06,Salem,Bengaluru,134.0,Completed,Review,Compliant,Review,Complete,Normal,27,0,0,4.916,4.23,6.08,0.476,86.99,84.48,7,0,0,0,3,3,0,100.0
SHP0453,V011,Refrigerated Van,750.0,Yogurt,Chilled,2.0,8.0,295,2026-08-19,2026-08-07,Coimbatore,Madurai,352.0,Completed,Non-Compliant,Critical,Valid,Complete,Normal,71,1,0,5.394,4.08,11.55,1.395,86.2,86.13,6,0,0,0,2,2,0,100.0
SHP0454,V088,Refrigerated Van,500.0,Frozen Corn,Frozen,-25.0,-18.0,173,2026-08-31,2026-08-07,Salem,Bangalore,235.0,Completed,Compliant,Compliant,Valid,Complete,Delayed,48,0,0,-21.014,-21.6,-19.86,0.394,84.44,86.19,8,3,0,100,4,4,0,100.0
SHP0455,V022,Refrigerated Van,500.0,Frozen French Fries,Frozen,-25.0,-18.0,49,2026-08-21,2026-08-05,Hyderabad,Madurai,209.0,Completed,Review,Compliant,Review,Complete,Delayed,42,0,0,-20.952,-22.01,-20.35,0.404,85.67,83.31,7,1,0,31,2,2,0,100.0
SHP0456,V012,Refrigerated Truck,2500.0,Cheese,Chilled,2.0,8.0,291,2026-08-08,2026-08-05,Kochi,Bengaluru,198.0,Completed,Review,Compliant,Review,Complete,Normal,40,0,0,5.047,4.46,5.82,0.361,85.54,85.8,6,0,0,0,2,2,0,100.0
SHP0457,V099,Refrigerated Van,500.0,Yogurt,Chilled,2.0,8.0,150,2026-08-10,2026-08-01,Pune,Madurai,326.0,Completed,Compliant,Compliant,Valid,Complete,Normal,66,0,0,5.002,3.84,6.11,0.421,83.41,85.88,7,0,0,0,2,2,0,100.0
SHP0458,V047,Refrigerated Van,500.0,Fresh Milk,Chilled,2.0,8.0,250,2026-08-31,2026-08-07,Pune,Salem,71.0,Completed,Review,Compliant,Review,Complete,Normal,15,0,0,4.942,4.2,5.77,0.414,83.95,86.73,5,0,0,0,4,4,0,100.0
SHP0459,V092,Refrigerated Van,500.0,Fresh Milk,Chilled,2.0,8.0,294,2026-08-27,2026-08-03,Coimbatore,Hyderabad,100.0,Completed,Review,Compliant,Valid,Review,Delayed,21,0,0,5.048,4.34,5.99,0.413,85.31,84.14,7,1,0,57,3,2,1,66.67
SHP0460,V061,Refrigerated Van,500.0,Frozen Peas,Frozen,-25.0,-18.0,157,2026-08-16,2026-08-01,Hyderabad,Coimbatore,108.0,Completed,Review,Compliant,Review,Complete,Normal,22,0,0,-20.892,-21.66,-20.27,0.353,87.47,87.0,6,0,0,0,2,2,0,100.0
SHP0461,V024,Refrigerated Truck,1500.0,Frozen Peas,Frozen,-25.0,-18.0,116,2026-08-29,2026-08-01,Bangalore,Pune,73.0,Completed,Review,Compliant,Valid,Review,Normal,15,0,0,-21.037,-21.99,-19.83,0.529,84.9,84.73,7,0,0,0,4,3,1,75.0
SHP0462,V052,Refrigerated Truck,1500.0,Frozen French Fries,Frozen,-25.0,-18.0,126,2026-08-31,2026-08-07,Salem,Mumbai,194.0,Completed,Review,Compliant,Valid,Review,Normal,39,0,0,-20.991,-21.67,-20.21,0.379,84.08,84.77,6,0,0,0,3,2,1,66.67
SHP0463,V054,Refrigerated Truck,1500.0,Fresh Paneer,Chilled,2.0,8.0,27,2026-08-10,2026-08-03,Bengaluru,Coimbatore,259.0,Completed,Non-Compliant,Critical,Valid,Complete,Deviation,52,0,0,5.343,4.0,10.87,1.47,85.51,84.73,7,1,2,20,2,2,0,100.0
SHP0464,V095,Refrigerated Van,750.0,Frozen Peas,Frozen,-25.0,-18.0,265,2026-08-11,2026-08-04,Kochi,Hyderabad,205.0,Completed,Compliant,Compliant,Valid,Complete,Delayed,42,0,0,-20.917,-21.47,-19.89,0.381,84.3,84.31,6,1,0,51,2,2,0,100.0
SHP0465,V054,Refrigerated Truck,1500.0,Frozen French Fries,Frozen,-25.0,-18.0,142,2026-08-21,2026-08-04,Pune,Coimbatore,147.0,Completed,Compliant,Compliant,Valid,Complete,Normal,30,0,0,-20.983,-21.78,-20.22,0.37,88.03,86.53,8,0,0,0,2,2,0,100.0
SHP0466,V039,Refrigerated Truck,2000.0,Fresh Paneer,Chilled,2.0,8.0,214,2026-08-18,2026-08-04,Chennai,Madurai,303.0,Completed,Review,Compliant,Valid,Complete,Deviation,61,1,0,4.938,3.46,5.85,0.395,86.09,84.23,6,0,1,0,2,2,0,100.0
SHP0467,V012,Refrigerated Truck,2500.0,Fresh Paneer,Chilled,2.0,8.0,153,2026-08-15,2026-08-04,Pune,Mumbai,287.0,Completed,Non-Compliant,Compliant,Review,Review,Normal,58,0,4,5.053,4.29,5.94,0.385,83.08,80.22,5,0,0,0,4,3,1,75.0
SHP0468,V057,Refrigerated Van,1000.0,Cheese,Chilled,2.0,8.0,70,2026-08-29,2026-08-03,Coimbatore,Mumbai,293.0,Completed,Compliant,Compliant,Valid,Complete,Normal,59,0,0,5.1,4.05,5.96,0.374,86.56,84.51,6,0,0,0,3,3,0,100.0
SHP0469,V083,Refrigerated Van,1000.0,Fresh Paneer,Chilled,2.0,8.0,124,2026-08-15,2026-08-07,Bengaluru,Salem,333.0,Completed,Review,Compliant,Valid,Complete,Deviation,67,0,0,4.989,3.67,5.7,0.434,85.19,85.27,8,1,1,26,3,3,0,100.0
SHP0470,V049,Refrigerated Van,1200.0,Cheese,Chilled,2.0,8.0,43,2026-08-22,2026-08-01,Kochi,Madurai,176.0,Completed,Review,Compliant,Valid,Review,Normal,36,0,0,4.877,4.22,5.55,0.413,85.7,84.28,5,0,0,0,3,2,1,66.67
SHP0471,V081,Refrigerated Van,500.0,Frozen Corn,Frozen,-25.0,-18.0,28,2026-08-12,2026-08-01,Bangalore,Pune,271.0,Completed,Compliant,Compliant,Valid,Complete,Normal,55,0,0,-21.018,-22.15,-20.06,0.413,83.69,84.78,7,0,0,0,4,4,0,100.0
SHP0472,V047,Refrigerated Van,500.0,Fresh Paneer,Chilled,2.0,8.0,98,2026-08-10,2026-08-01,Kochi,Coimbatore,60.0,Completed,Review,Compliant,Review,Complete,Normal,13,0,0,5.148,4.35,5.69,0.368,82.41,85.38,7,0,0,0,2,2,0,100.0
SHP0473,V064,Refrigerated Truck,2500.0,Yogurt,Chilled,2.0,8.0,214,2026-08-22,2026-08-02,Mumbai,Coimbatore,300.0,Completed,Review,Compliant,Review,Complete,Normal,61,0,0,4.939,3.93,5.89,0.464,85.86,84.43,7,0,0,0,4,4,0,100.0
SHP0474,V028,Refrigerated Van,1000.0,Frozen French Fries,Frozen,-25.0,-18.0,192,2026-08-12,2026-08-06,Mumbai,Chennai,311.0,Completed,Compliant,Compliant,Valid,Complete,Delayed,63,1,0,-20.99,-22.16,-19.56,0.447,82.84,84.35,8,1,0,20,3,3,0,100.0
SHP0475,V032,Refrigerated Van,1200.0,Cheese,Chilled,2.0,8.0,255,2026-08-09,2026-08-07,Pune,Kochi,280.0,Completed,Review,Compliant,Valid,Review,Delayed,57,0,0,5.012,4.17,5.71,0.369,83.2,86.77,7,1,0,58,4,3,1,75.0
SHP0476,V011,Refrigerated Van,750.0,Yogurt,Chilled,2.0,8.0,91,2026-08-27,2026-08-03,Kochi,Bengaluru,63.0,Completed,Review,Warning,Valid,Complete,Deviation,13,0,0,6.072,4.25,18.57,3.776,87.56,84.46,5,0,1,0,4,4,0,100.0
SHP0477,V001,Refrigerated Van,500.0,Yogurt,Chilled,2.0,8.0,297,2026-08-24,2026-08-03,Mumbai,Madurai,347.0,Completed,Compliant,Compliant,Valid,Complete,Normal,70,0,0,4.947,3.72,5.8,0.426,84.46,86.79,5,0,0,0,2,2,0,100.0
SHP0478,V022,Refrigerated Van,500.0,Frozen Paneer,Frozen,-25.0,-18.0,37,2026-08-30,2026-08-01,Salem,Hyderabad,259.0,Completed,Review,Compliant,Review,Complete,Normal,52,0,0,-21.037,-21.81,-20.08,0.389,83.9,85.52,6,0,0,0,3,3,0,100.0
SHP0479,V030,Refrigerated Truck,1500.0,Frozen Peas,Frozen,-25.0,-18.0,23,2026-08-17,2026-08-01,Salem,Hyderabad,276.0,Completed,Review,Compliant,Valid,Review,Delayed,56,0,0,-20.966,-22.06,-20.14,0.418,85.64,85.16,6,1,0,20,3,2,1,66.67
SHP0480,V058,Refrigerated Van,500.0,Frozen Corn,Frozen,-25.0,-18.0,54,2026-08-26,2026-08-07,Hyderabad,Mumbai,199.0,Completed,Review,Warning,Valid,Complete,Normal,40,0,0,-20.654,-21.93,-5.53,2.492,83.61,86.85,5,0,0,0,3,3,0,100.0
SHP0481,V043,Refrigerated Van,1000.0,Frozen Peas,Frozen,-25.0,-18.0,131,2026-08-20,2026-08-03,Kochi,Mumbai,156.0,Completed,Compliant,Compliant,Valid,Complete,Normal,32,0,4,-21.096,-21.8,-20.06,0.412,84.71,71.72,5,0,0,0,3,3,0,100.0
SHP0482,V075,Refrigerated Van,750.0,Fresh Paneer,Chilled,2.0,8.0,50,2026-08-23,2026-08-03,Bangalore,Coimbatore,116.0,Completed,Non-Compliant,Critical,Valid,Complete,Normal,24,1,0,5.658,4.14,11.58,1.87,86.1,88.0,6,0,0,0,4,4,0,100.0
SHP0483,V099,Refrigerated Van,500.0,Cheese,Chilled,2.0,8.0,28,2026-08-04,2026-08-03,Pune,Bengaluru,311.0,Completed,Compliant,Compliant,Valid,Complete,Delayed,63,0,0,4.966,4.08,5.93,0.409,83.0,85.81,7,2,0,44,3,3,0,100.0
SHP0484,V051,Refrigerated Truck,3000.0,Fresh Milk,Chilled,2.0,8.0,28,2026-08-20,2026-08-05,Hyderabad,Madurai,85.0,Completed,Review,Compliant,Valid,Complete,Deviation,18,0,0,5.053,4.64,5.83,0.268,84.41,85.11,5,0,1,0,4,4,0,100.0
SHP0485,V082,Refrigerated Truck,1500.0,Fresh Cream,Chilled,2.0,8.0,166,2026-08-04,2026-08-07,Mumbai,Chennai,204.0,Completed,Compliant,Compliant,Valid,Complete,Normal,41,0,0,4.974,4.11,5.81,0.402,86.02,86.0,7,0,0,0,3,3,0,100.0
SHP0486,V017,Refrigerated Truck,2500.0,Yogurt,Chilled,2.0,8.0,74,2026-08-07,2026-08-05,Kochi,Coimbatore,64.0,Completed,Compliant,Compliant,Valid,Complete,Delayed,13,0,0,4.98,4.4,5.67,0.338,87.86,89.54,8,2,0,85,3,3,0,100.0
SHP0487,V002,Refrigerated Truck,2000.0,Frozen Corn,Frozen,-25.0,-18.0,118,2026-08-23,2026-08-06,Hyderabad,Bangalore,312.0,Completed,Compliant,Compliant,Valid,Complete,Delayed,63,0,0,-20.971,-21.84,-20.15,0.409,86.23,86.44,7,1,0,49,4,4,0,100.0
SHP0488,V026,Refrigerated Truck,2500.0,Fresh Paneer,Chilled,2.0,8.0,156,2026-08-29,2026-08-05,Hyderabad,Madurai,315.0,Completed,Compliant,Compliant,Valid,Complete,Delayed,64,0,0,5.002,3.98,5.82,0.42,83.54,85.81,5,1,0,58,3,3,0,100.0
SHP0489,V049,Refrigerated Van,1200.0,Fresh Milk,Chilled,2.0,8.0,211,2026-08-16,2026-08-07,Madurai,Pune,76.0,Completed,Review,Compliant,Valid,Review,Delayed,16,0,0,4.939,4.32,5.44,0.383,85.96,88.56,8,1,0,17,2,1,1,50.0
SHP0490,V022,Refrigerated Van,500.0,Fresh Cream,Chilled,2.0,8.0,144,2026-08-26,2026-08-02,Madurai,Bangalore,196.0,Completed,Review,Compliant,Review,Complete,Normal,40,0,0,4.957,3.88,5.8,0.43,83.2,82.38,7,0,0,0,2,2,0,100.0
SHP0491,V006,Refrigerated Van,500.0,Frozen Mixed Vegetables,Frozen,-25.0,-18.0,61,2026-08-24,2026-08-02,Salem,Bangalore,152.0,Completed,Compliant,Compliant,Valid,Complete,Delayed,31,0,0,-21.06,-22.14,-20.15,0.506,88.05,85.55,5,1,0,11,3,3,0,100.0
SHP0492,V004,Refrigerated Van,500.0,Frozen Peas,Frozen,-25.0,-18.0,227,2026-08-16,2026-08-01,Hyderabad,Kochi,66.0,Completed,Review,Compliant,Review,Complete,Normal,14,0,0,-21.033,-21.56,-20.46,0.324,86.74,90.86,5,0,0,0,4,4,0,100.0
SHP0493,V056,Refrigerated Van,1200.0,Fresh Cream,Chilled,2.0,8.0,263,2026-08-05,2026-08-01,Bangalore,Hyderabad,286.0,Completed,Review,Compliant,Review,Complete,Normal,58,0,0,5.007,4.06,5.74,0.36,86.55,84.45,7,0,0,0,4,4,0,100.0
SHP0494,V006,Refrigerated Van,500.0,Frozen Corn,Frozen,-25.0,-18.0,62,2026-08-19,2026-08-05,Hyderabad,Chennai,108.0,Completed,Compliant,Compliant,Valid,Complete,Normal,22,0,0,-21.093,-22.05,-20.51,0.343,83.6,83.14,8,0,0,0,3,3,0,100.0
SHP0495,V050,Refrigerated Van,1200.0,Fresh Paneer,Chilled,2.0,8.0,68,2026-08-20,2026-08-02,Mumbai,Hyderabad,219.0,Completed,Review,Warning,Valid,Complete,Normal,44,0,0,5.278,3.81,15.2,1.577,86.01,84.14,8,0,0,0,4,4,0,100.0
SHP0496,V035,Refrigerated Van,750.0,Frozen Corn,Frozen,-25.0,-18.0,128,2026-08-31,2026-08-06,Madurai,Coimbatore,81.0,Completed,Compliant,Compliant,Valid,Complete,Normal,17,0,0,-20.964,-22.08,-20.63,0.352,85.08,88.88,5,0,0,0,2,2,0,100.0
SHP0497,V011,Refrigerated Van,750.0,Fresh Paneer,Chilled,2.0,8.0,43,2026-08-06,2026-08-02,Mumbai,Bangalore,212.0,Completed,Compliant,Compliant,Valid,Complete,Normal,43,0,0,5.089,4.11,6.01,0.41,84.8,83.56,5,0,0,0,4,4,0,100.0
SHP0498,V065,Refrigerated Van,500.0,Fresh Cream,Chilled,2.0,8.0,36,2026-08-09,2026-08-05,Hyderabad,Madurai,171.0,Completed,Compliant,Compliant,Valid,Complete,Normal,35,0,0,4.973,3.98,5.77,0.376,84.06,85.14,7,0,0,0,2,2,0,100.0
SHP0499,V052,Refrigerated Truck,1500.0,Fresh Milk,Chilled,2.0,8.0,126,2026-08-22,2026-08-06,Bangalore,Hyderabad,226.0,Completed,Review,Compliant,Review,Complete,Deviation,46,0,4,5.092,3.89,5.97,0.488,84.95,75.39,8,2,1,76,3,3,0,100.0
SHP0500,V053,Refrigerated Van,1000.0,Frozen French Fries,Frozen,-25.0,-18.0,59,2026-08-13,2026-08-01,Chennai,Coimbatore,121.0,Completed,Review,Compliant,Valid,Review,Normal,25,0,0,-20.997,-21.74,-20.02,0.436,83.56,83.44,8,0,0,0,2,1,1,50.0
